e, e_dot, e_int, stamp, 
1.3768997277399444, 0.0, 0.27537994554798884, 1764197398899023953, 
1.3768997277399444, 0.0, 0.27537994554798884, 1764197398899023953, 
1.3768997277399444, 0.0, 0.27537994554798884, 1764197398899023953, 
1.3768997277399444, 0.0, 0.27537994554798884, 1764197398899023953, 
1.3768997277399444, 0.0, 0.27537994554798884, 1764197398899023953, 
1.3768997277399444, 0.0, 0.27537994554798884, 1764197398899023953, 
1.3516744881580747, -0.08408413193956576, 0.2736982629091975, 1764197443390819872, 
1.3499975391090084, -0.08967396210311988, 0.27190478366713516, 1764197443540736281, 
1.3484899061420454, -0.010615273386764082, 0.2700107955606086, 1764197443700717445, 
1.3516106501284337, 0.00537703673141765, 0.27000653969196586, 1764197443790743057, 
1.354525611581115, 0.020119018130232053, 0.2703084111901063, 1764197443940797068, 
1.3527271782508286, 0.00372176040798274, 0.2705908959973585, 1764197444101284630, 
1.3453015169277753, -0.030746982177799104, 0.27017028711731456, 1764197444190772643, 
1.332584374717051, -0.0671426784459254, 0.26870753799304364, 1764197444340876309, 
1.3226157245680388, -0.07561930786578852, 0.26670010774752434, 1764197444481735759, 
1.3075948551643561, -0.08329839850898264, 0.26418633029662975, 1764197444641734525, 
1.3042227433267106, -0.061309937471093846, 0.262295554870607, 1764197444741289303, 
1.291181850422747, -0.05471001580536372, 0.26019996326092093, 1764197444901078749, 
1.2694851131918807, -0.11579210044943296, 0.25765931379608925, 1764197445042245360, 
1.258606741859642, -0.1085836952103499, 0.25461824703161795, 1764197445141131493, 
1.2256750347035903, -0.14603359496096813, 0.25025112598367416, 1764197445300577164, 
1.2127893080848462, -0.15272477924931951, 0.24647140564320527, 1764197445443239613, 
1.2089327634251446, -0.05580757092815247, 0.24315980708090537, 1764197445540251132, 
1.1964704808374091, -0.05439609082479017, 0.24121283682316, 1764197445681913363, 
1.1774702748611479, -0.10487496187998897, 0.23885823460824676, 1764197445841052361, 
1.1615881237434416, -0.11627452364655862, 0.23570192529613324, 1764197445990000140, 
1.1621768984741478, -0.05097792129000004, 0.2334156864719158, 1764197446099602613, 
1.1452159964803805, -0.05457375754353677, 0.2312654012465313, 1764197446240958529, 
1.1397506798755308, -0.07475406199539014, 0.22980957165533727, 1764197446388799043, 
1.1252451095149538, -0.06656962321808901, 0.22734745239139104, 1764197446499256283, 
1.1252451095149538, -0.048351901201923266, 0.22601605992702922, 1764197446499256283, 
1.1050183270058185, -0.06742260836378448, 0.2237005697357151, 1764197446640824632, 
1.1024994484315285, -0.0758188702780845, 0.22218419233015338, 1764197446788757029, 
1.0973787861631465, -0.025465136142239775, 0.22032643744003289, 1764197446903422237, 
1.0973787861631465, -0.01706887422793975, 0.2198171347171881, 1764197446903422237, 
1.0866251151753563, -0.03584556995930077, 0.21875884583344327, 1764197447040736586, 
1.067394885562631, -0.09994633533505197, 0.21675991912674228, 1764197447187787641, 
1.0574870574589272, -0.09712685905476359, 0.214100470546461, 1764197447280689949, 
1.0495205913523955, -0.059580980700784845, 0.21162683562493023, 1764197447441741057, 
1.0495205913523955, -0.026554887021772444, 0.21043521601091453, 1764197447441741057, 
1.0498061479477525, 0.0009518553178566869, 0.20992315537683623, 1764197447587824384, 
1.0436157839290106, -0.019682691411283166, 0.20952950154861055, 1764197447702394609, 
1.0356922206754131, -0.047046424241131334, 0.20860761017014506, 1764197447840735661, 
1.0356922206754131, -0.026411877511991477, 0.20766668168532246, 1764197447840735661, 
1.0231940347615402, -0.04166061971290954, 0.20630523174082444, 1764197447987771526, 
1.027705569782793, -0.02662216964206691, 0.2057727883479831, 1764197448131029351, 
1.027705569782793, 0.015038450070842627, 0.20524034495514173, 1764197448131029351, 
1.0295229028355724, 0.00605777684259771, 0.20566226949341057, 1764197448241747821, 
1.0206096411845895, -0.023653095327345053, 0.20518920758686363, 1764197448392792736, 
1.0239958867858956, -0.01842338683225586, 0.2049418953870705, 1764197448530934515, 
1.0239958867858956, 0.011287485337686901, 0.20457342765042535, 1764197448530934515, 
1.0197624731765296, -0.014111378697886737, 0.20451694978322138, 1764197448641824351, 
1.0064350194494935, -0.05853622445467351, 0.20334622529412794, 1764197448790825230, 
1.0050478993796712, -0.04904857932286122, 0.20208302613371298, 1764197448931261523, 
1.0050478993796712, -0.0046237335660744465, 0.20110205454725574, 1764197448931261523, 
0.9930066233602991, -0.04013758673124035, 0.20020682814130944, 1764197449090822759, 
0.9774351629536372, -0.0920424547534467, 0.19836597904624048, 1764197449187909842, 
0.9843987474951277, -0.028692919550571405, 0.19698936892060426, 1764197449328401376, 
0.9843987474951277, 0.023211948471634953, 0.19641551052959283, 1764197449328401376, 
0.9712140936628059, -0.04394884610773938, 0.19600077257687074, 1764197449486772168, 
0.9613392524584082, -0.07686498345573149, 0.1944634729077561, 1764197449591809417, 
0.9613392524584082, -0.03291613734799211, 0.1929261732386415, 1764197449591809417, 
0.9679901588752005, 0.02216968805597408, 0.19271124425280112, 1764197449751887576, 
0.9677151245329022, 0.021252906914979903, 0.19313630239110072, 1764197449891821185, 
0.9634114815494921, -0.015262257752361267, 0.193274450997173, 1764197449991797084, 
0.9524119126832421, -0.05101070616553368, 0.19223590125104242, 1764197450131819687, 
0.9524119126832421, -0.03666522955416659, 0.19121568712773174, 1764197450131819687, 
0.9308086254575252, -0.07201095741905639, 0.1890421633882673, 1764197450291770515, 
0.9231476979828416, -0.09754738233466842, 0.18709121574157392, 1764197450391846565, 
0.9231476979828416, -0.025536424915612033, 0.18514026809488054, 1764197450391846565, 
0.927226167837013, 0.01359489951390458, 0.1849014375868464, 1764197450531918866, 
0.9170727315165916, -0.02024988822083314, 0.18449643982242975, 1764197450691840577, 
