acc_x, acc_y, angular_z, stamp, 
0.005356788635253906, 0.015973567962646484, 4.8497299924550755e-11, 1759352046100493234
0.026781201362609863, -0.03446894884109497, 6.035878324336683e-11, 1759352046128550482
-0.020043015480041504, 0.033811867237091064, 8.360805758822313e-11, 1759352046158444333
0.02295660972595215, -0.014677047729492188, 8.242661071364333e-11, 1759352046188504141
-0.00046962499618530273, 0.00500863790512085, 9.031535128166395e-11, 1759352046218581647
-0.012996792793273926, -0.003977417945861816, 8.175232400045327e-11, 1759352046248621087
-0.014830350875854492, 0.024834096431732178, 8.197354414477777e-11, 1759352046278737498
-0.03605484962463379, -0.01648491621017456, 5.3256395275605354e-11, 1759352046308990260
-0.003273904323577881, -0.00025266408920288086, 1.1387570191537568e-12, 1759352046339822218
0.02756357192993164, -0.012877166271209717, -6.339004478615588e-11, 1759352046371435978
0.02225494384765625, -0.0038611888885498047, -6.806398009790276e-11, 1759352046398911406
0.011540889739990234, -0.023479342460632324, -8.140266522998695e-11, 1759352046428982359
-0.03494471311569214, 0.025187790393829346, -9.982487560796259e-11, 1759352046459106315
0.00864630937576294, 0.021653592586517334, 2.053492624446575e-06, 1759352046488128616
0.02693629264831543, 8.374452590942383e-05, -2.678606890220486e-10, 1759352046519301415
-0.007051348686218262, -0.008900284767150879, -2.6450992846596046e-10, 1759352046549275354
-0.014104783535003662, -0.03738677501678467, -3.8283827898052485e-10, 1759352046580563485
-0.006416499614715576, 0.004267394542694092, -5.774039360584076e-10, 1759352046670309536
-0.022529542446136475, -0.009899318218231201, -5.531809914892059e-10, 1759352046700247530
-0.020511269569396973, -0.011353135108947754, -7.533552461183161e-10, 1759352046730250040
0.04445779323577881, 0.0157088041305542, -8.74925586968132e-10, 1759352046760308669
0.013768970966339111, 0.003122866153717041, -8.125168225222971e-10, 1759352046790286758
-0.009920835494995117, -0.023746013641357422, -7.015211035338202e-10, 1759352046821462629
-0.02072805166244507, -0.00921255350112915, -6.182416808209868e-10, 1759352046852668408
0.022516310214996338, 0.014175176620483398, -6.808800901002843e-10, 1759352046880331575
0.027777254581451416, -0.012929797172546387, -5.435197514566167e-10, 1759352046910871946
0.0326729416847229, -0.0022209882736206055, -3.266918814058201e-10, 1759352046940375921
0.007146477699279785, -0.007578492164611816, -1.988488644508368e-06, 1759352046970353892
