e, e_dot, e_int, stamp, 
1.048585657668706, 0.004844407207188113, 0.2095233552454537, 1762986386996007031, 
1.0426735034671937, -0.014862773464519771, 0.20922609977616327, 1762986387105848999, 
1.0426735034671937, -0.019707180671707885, 0.20892884430687286, 1762986387105848999, 
1.043251086945012, 0.0019252782593944435, 0.20857320625862663, 1762986387345611399, 
1.043251086945012, 0.0019252782593944435, 0.2086117118238145, 1762986387345611399, 
1.0465834849290168, 0.011107993280015846, 0.2088723772546027, 1762986387645695105, 
1.0478482395562563, 0.015323842037480903, 0.20917885409535233, 1762986387745592603, 
1.0410080634994523, -0.018584738098548215, 0.20902931919898168, 1762986387856806246, 
1.0485739282119262, 0.0024189621855663646, 0.2091620154178423, 1762986388006794128, 
1.0521009152822782, 0.036976172609419766, 0.20944552713291045, 1762986388095855218, 
1.0485982008091668, 8.090865746860725e-05, 0.20995153628689142, 1762986388256820571, 
1.0516571107590216, -0.0014793484108555077, 0.2101570817900311, 1762986388405713226, 
1.0510758350260283, 0.008258780722871784, 0.21008874310628112, 1762986388495716259, 
1.0436442069214944, -0.026709679458423913, 0.20975847684710297, 1762986388655739543, 
1.0141879152232072, -0.12295973267607045, 0.20726053047804863, 1762986388755696861, 
0.9795521649410689, -0.2136401399347517, 0.20249228580571804, 1762986388895719084, 
0.9336932956683401, -0.26831539851622344, 0.19516222505550776, 1762986389056331901, 
0.8875765334641061, -0.3065854382565425, 0.18672146627156766, 1762986389155724380, 
0.8400672762932981, -0.31208673125014, 0.1774224736950496, 1762986389247707196, 
0.793916814143452, -0.3121990644021803, 0.16810404159339043, 1762986389395869868, 
0.753193536368796, -0.28957913308167366, 0.15914517512036977, 1762986389555707580, 
0.7033151901826963, -0.3020054132025192, 0.15002836937966296, 1762986389645706942, 
0.6511475358945187, -0.34015333491425787, 0.14051041749640075, 1762986389795786907, 
0.6053648644479594, -0.3265010857824561, 0.1306551727016783, 1762986389905731212, 
0.5629961142630532, -0.293838072104885, 0.12130056764036876, 1762986390045758863, 
0.5274444309299502, -0.2597347783933642, 0.11305369397606418, 1762986390145819509, 
0.4834674844742616, -0.26509543262930535, 0.10492720197781766, 1762986390305901003, 
0.45347804982710377, -0.24655460367615475, 0.0976259976820877, 1762986390445760192, 
0.42481497115736355, -0.19550837772299343, 0.09078403369724859, 1762986390545846720, 
0.39514397455882494, -0.19444691756092944, 0.08489579970288615, 1762986390656142221, 
0.36704980837938456, -0.19255054259326332, 0.07913391693970487, 1762986390801925486, 
0.3463623497511136, -0.16260541602570455, 0.07390374217928822, 1762986390895462350, 
0.3202030140253281, -0.15615598118018825, 0.06890767814372174, 1762986391043117891, 
0.3202030140253281, -0.08719778575261831, 0.06578455852011798, 1762986391043117891, 
0.30399425017615883, -0.054029212830564166, 0.06296001854845433, 1762986391202611945, 
0.2899167487334178, -0.10095421763970103, 0.06094093419566031, 1762986391296813277, 
0.2691172054265395, -0.11625681583206444, 0.05753521362240774, 1762986391443035328, 
0.2691172054265395, -0.06933181102292758, 0.05521007730576645, 1762986391443035328, 
0.2506151284289106, -0.06167358999209634, 0.05258996928546598, 1762986391557911885, 
0.23225812159334555, -0.12286361277731316, 0.05013269702991971, 1762986391696217369, 
0.23225812159334555, -0.06119002278521681, 0.04767542477437345, 1762986391696217369, 
0.216650636367292, -0.0520249507535118, 0.04541112530359888, 1762986391856772933, 
0.20548612186778728, -0.08923999908519424, 0.04362632532189499, 1762986391953741260, 
0.20175859633722076, -0.04964013343357082, 0.041593023638153336, 1762986392046745685, 
0.18730873341897475, -0.06059129482937511, 0.039636896774932186, 1762986392194790718, 
0.17517145566746, -0.08862380223253585, 0.0376159190282437, 1762986392354758789, 
0.1691588926145642, -0.06049946934803513, 0.035442605446733264, 1762986392446745788, 
0.1691588926145642, -0.02004187684298599, 0.03423261605977256, 1762986392446745788, 
0.16138597037973887, -0.02590974078275114, 0.033313583707257816, 1762986392594871600, 
0.15024005776330412, -0.06306278283753362, 0.032052328050507145, 1762986392708792122, 
0.14775836790004832, -0.045425341598968515, 0.030625626402872752, 1762986392846754423, 
0.14144426363383894, -0.029319313764883947, 0.029296179286479426, 1762986392946234680, 
0.14144426363383894, -0.021047014220697918, 0.028709793011181747, 1762986392946234680, 
0.12906101488100094, -0.04127749584279333, 0.027463302809911924, 1762986393105724654, 
0.12168705182845042, -0.06585737268462839, 0.02614615535621935, 1762986393206765735, 
0.10671991812573299, -0.07447032251755983, 0.023831198989012294, 1762986393345731252, 
0.10671991812573299, -0.04989044567572478, 0.022341792538661094, 1762986393345731252, 
0.10897814565368066, 0.007527425093158911, 0.021494532127009774, 1762986393456332811, 
