e, e_dot, e_int, stamp, 
-0.47147360579179676, 0.006512926240128299, -0.09455523820796448, 1762986386996007031, 
-0.47657927109766085, -0.010505958112752012, -0.09476535737021952, 1762986387105848999, 
-0.47657927109766085, -0.01701888435288031, -0.09497547653247457, 1762986387105848999, 
-0.46720611901789333, 0.031243840265891738, -0.09469097741421434, 1762986387345611399, 
-0.46720611901789333, 0.031243840265891738, -0.0940661006088965, 1762986387345611399, 
-0.4739629001603234, -0.02252260380810019, -0.09389167587974066, 1762986387645695105, 
-0.47346246179866824, -0.020854475935916383, -0.09430876539845899, 1762986387745592603, 
-0.46227687898953995, 0.03895340390261145, -0.09398014939656878, 1762986387856806246, 
-0.4692267202504148, 0.014119138494178193, -0.09366440406924154, 1762986388006794128, 
-0.4734061500794482, -0.03709757029969415, -0.09366064995462686, 1762986388095855218, 
-0.47893051911002793, -0.03234599619871048, -0.09477089262932606, 1762986388256820571, 
-0.47990374829235094, -0.021658660709675814, -0.09548269449878848, 1762986388405713226, 
-0.4729252008062126, 0.02001772767938448, -0.0954506312139061, 1762986388495716259, 
-0.4740921450082407, 0.019372010947034113, -0.09512807294045361, 1762986388655739543, 
-0.47012287863995006, 0.009341073887541759, -0.09447601496362688, 1762986388755696861, 
-0.4626797675702079, 0.03804125812677602, -0.09379298608122658, 1762986388895719084, 
-0.46121631974610544, 0.029688529646148726, -0.09293459773041755, 1762986389056331901, 
-0.45083221603531776, 0.03949183844963381, -0.09164855355677541, 1762986389155724380, 
-0.44132530743359233, 0.0663033743750437, -0.09022492288100104, 1762986389247707196, 
-0.4365343180575838, 0.04765965992577984, -0.08857945610176626, 1762986389395869868, 
-0.45330692911126746, -0.039938738925583785, -0.08874443697349624, 1762986389555707580, 
-0.44419731957731123, -0.025543338399091436, -0.08893590444974417, 1762986389645706942, 
-0.4459268083120689, 0.024600402663995286, -0.08956207046670983, 1762986389795786907, 
-0.44202852954304106, 0.007229300114233912, -0.08881017716216141, 1762986389905731212, 
-0.45295949241074496, -0.023442280328920262, -0.08939432201772365, 1762986390045758863, 
-0.4629041812475698, -0.06958550568176254, -0.09052614688009039, 1762986390145819509, 
-0.4699052159617594, -0.056485745170048084, -0.09238459264133828, 1762986390305901003, 
-0.48184922094627325, -0.06315013232901141, -0.09431057454370682, 1762986390445760192, 
-0.49853860793748783, -0.09544463991909484, -0.09668620298970136, 1762986390545846720, 
-0.5105518991269533, -0.09567559393560021, -0.09939598186738095, 1762986390656142221, 
-0.534596487573451, -0.12019293211987729, -0.1029124663091928, 1762986390801925486, 
-0.5264696537204032, -0.05305918197816636, -0.10477453602805384, 1762986390895462350, 
-0.5214173148912264, 0.043930575607415236, -0.10549889707900538, 1762986391043117891, 
-0.5214173148912264, 0.01684112943058924, -0.10462028556685707, 1762986391043117891, 
-0.5282616018053763, -0.022814289713832814, -0.10473974877252194, 1762986391202611945, 
-0.54317057155441, -0.07251085554394503, -0.10618996588340085, 1762986391296813277, 
-0.5633314868548016, -0.11689961683141774, -0.10898424401430586, 1762986391443035328, 
-0.5633314868548016, -0.06720305100130552, -0.1113222363509342, 1762986391443035328, 
-0.5578691681395034, 0.018207729050994104, -0.11230214278994044, 1762986391557911885, 
-0.5612950599207429, 0.006788089780195665, -0.11216638099433653, 1762986391696217369, 
-0.5612950599207429, -0.01141963927079844, -0.11203061919873261, 1762986391696217369, 
-0.5661906804375092, -0.01631873505588762, -0.11258538668526634, 1762986391856772933, 
-0.5809159980762013, -0.06540312718486134, -0.11389344922896356, 1762986391953741260, 
-0.5576996206781031, 0.02830353253135372, -0.11365375327945423, 1762986392046745685, 
-0.5570638859106745, 0.07950704055175617, -0.11304530031099859, 1762986392194790718, 
-0.5603595718228576, -0.008866503815848267, -0.111674871894109, 1762986392354758789, 
-0.5452692057418984, 0.03931560056258684, -0.1108461775650287, 1762986392446745788, 
-0.5452692057418984, 0.05030122026986383, -0.11005986555377696, 1762986392446745788, 
-0.5339491750770984, 0.03773343554933343, -0.10829917243739301, 1762986392594871600, 
-0.5559058897309601, -0.035455613296872336, -0.10900828470333046, 1762986392708792122, 
-0.5523171537181049, -0.06122659547002159, -0.10947814790174422, 1762986392846754423, 
-0.5389377264149415, 0.056560544386728605, -0.10981071799093377, 1762986392946234680, 
-0.5389377264149415, 0.044598091010544426, -0.1086795071031992, 1762986392946234680, 
-0.5502812139673996, -0.03781162517486022, -0.10854377778648551, 1762986393105724654, 
-0.5490781552951933, -0.03380142960083932, -0.1092198063785023, 1762986393206765735, 
-0.5361670520816542, 0.04704720628581812, -0.10903509475628313, 1762986393345731252, 
-0.5361670520816542, 0.04303701071179722, -0.10809415063056678, 1762986393345731252, 
-0.47041627048712864, 0.21916927198175173, -0.10285002497669579, 1762986393456332811, 
