odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
6.187989498585011e-08, -7.245228772490009e-08, 7.152715382051914e-07, 0.0, -1.822731299228053e-08, 0.8841559600785871, -2.34821345664304, -2.679386760263413, 1762986386805676113, 
6.187989498585011e-08, -7.245228772490009e-08, 7.15271488239187e-07, 0.0, -1.2422636253006658e-08, 0.8855322110646163, -2.3537801184564104, -2.686634334280115, 1762986386996007031, 
6.187989498585011e-08, -7.245228772490009e-08, 7.152718325390097e-07, 0.0, -2.2611882144474293e-08, 0.8796109474875854, -2.3542727008708475, -2.682094811864022, 1762986387205773190, 
6.187989498585011e-08, -7.245228772490009e-08, 7.15271755103729e-07, 0.0, -1.2588391662404774e-08, 0.8802582361135819, -2.3495754200590593, -2.6869554667449993, 1762986387405329448, 
6.187989498585011e-08, -7.245228772490009e-08, 7.152712700389257e-07, 0.0, 4.264213114557602e-12, 0.88332657889935, -2.3633904771831054, -2.6933613229894653, 1762986387645695105, 
6.187989498585011e-08, -7.245228772490009e-08, 7.152716111017219e-07, 0.0, 3.418754428857751e-12, 0.8848472940174005, -2.350234570032422, -2.6812730810307768, 1762986387745592603, 
6.187989498585011e-08, -7.245228772490009e-08, 7.152716666314653e-07, 0.0, 0.0, 0.8780871859492237, -2.3411234119681823, -2.683792410798401, 1762986387856806246, 
6.187989498585011e-08, -7.245228772490009e-08, 7.152720018766133e-07, 0.0, 0.0, 0.8855766260772253, -2.3499591943170217, -2.6852370847619333, 1762986388045795328, 
6.187989498585011e-08, -7.245228772490009e-08, 7.152720018766133e-07, 0.0, 0.0, 0.8890105543567742, -2.3559194161549413, -2.68668027328814, 1762986388146101344, 
5.198080543777905e-06, -6.08583786743111e-06, 6.008204261478587e-05, 8.440428667260354e-05, 0.0009754811180755496, 0.8853531089057506, -2.362952929777408, -2.6879268496984077, 1762986388256820571, 
5.198080543777905e-06, -6.08583786743111e-06, 6.008195530265728e-05, 0.0, -5.454409146565808e-10, 0.8884782825381249, -2.360220717251642, -2.684281369154513, 1762986388445731995, 
0.00457658339291811, -0.0001718373387120664, -0.0009687079999192229, 0.07508325329601807, -0.011528966948390007, 0.8879735572688182, -2.3565435901231213, -2.6877732090065956, 1762986388545702764, 
0.020293045789003372, -0.0004139525117352605, -0.008002182627535558, 0.16582138141919311, -0.0497664213180542, 0.8804585600982593, -2.3604287436220304, -2.6904658420109513, 1762986388655739543, 
0.042998332530260086, -0.0005824927939102054, -0.023008426454164205, 0.25568579158856, -0.15178129076957703, 0.8506355724876037, -2.372540833859498, -2.707050196950012, 1762986388755696861, 
0.07099861651659012, -0.001689916243776679, -0.040686815622980495, 0.32591315685707745, -0.21943174302577972, 0.8150984599376329, -2.391427043994635, -2.735053554897648, 1762986388846714322, 
0.1544608324766159, -0.007595188915729523, -0.09498819592336033, 0.39752128642287327, -0.2697177827358246, 0.7679376875958874, -2.409298105569133, -2.7584629648479115, 1762986389056331901, 
0.19428782165050507, -0.011942019686102867, -0.11991382772960617, 0.3995350135905932, -0.24933940172195435, 0.7203005323760665, -2.424386301546942, -2.78998289276219, 1762986389155724380, 
0.2299729287624359, -0.01671448163688183, -0.14326899723022335, 0.3818249569198622, -0.2443644106388092, 0.6709090320447595, -2.438728093826031, -2.8223041921113077, 1762986389247707196, 
0.2698388397693634, -0.022927621379494667, -0.16822928099498868, 0.4048265586708738, -0.2541714012622833, 0.621833287163981, -2.4568009884830158, -2.8572196138215613, 1762986389345742200, 
0.352624773979187, -0.03911140188574791, -0.2208245207830285, 0.39487854613676343, -0.25825750827789307, 0.5749367481754518, -2.4877312548692556, -2.89049650418472, 1762986389555707580, 
0.3877989947795868, -0.047410208731889725, -0.244177726619765, 0.4060135542985151, -0.25636881589889526, 0.5233452163528965, -2.4904288646891866, -2.9180968289815343, 1762986389645706942, 
0.4639357328414917, -0.06847315281629562, -0.2938372937220059, 0.3818320884190115, -0.25504645705223083, 0.46685245016398014, -2.5019679182048273, -2.9526592952651676, 1762986389845799185, 
0.503093421459198, -0.08098452538251877, -0.3220783625071655, 0.3701879881367973, -0.25316277146339417, 0.41813346410785746, -2.5063296105416417, -2.983985039720165, 1762986389955766332, 
0.5336055755615234, -0.09155150502920151, -0.34437551581539594, 0.36043636470026735, -0.23517218232154846, 0.37066573462688474, -2.516076919523722, -3.0133409687955317, 1762986390045758863, 
0.5653990507125854, -0.10346011072397232, -0.3671888170282706, 0.3347567396429884, -0.22270774841308594, 0.330424753496095, -2.523059054666406, -3.0402908714587125, 1762986390145819509, 
0.59787517786026, -0.116313636302948, -0.3935337273841041, 0.316655697345467, -0.25738948583602905, 0.2819042328771164, -2.525885253745179, -3.0742734634207727, 1762986390255400784, 
