e, e_dot, e_int, stamp, 
-0.9877155343583944, 0.0, -0.19754310687167886, 1764197045128779344, 
-0.9877155343583944, 0.0, -0.19754310687167886, 1764197045128779344, 
-0.9877155343583944, 0.0, -0.19754310687167886, 1764197045128779344, 
-0.9877155343583944, 0.0, -0.19754310687167886, 1764197045128779344, 
-0.9877155343583944, 0.0, -0.19754310687167886, 1764197045128779344, 
-1.3133112461129677, -1.0853190391819107, -0.2192494876553171, 1764197086527778628, 
-1.2235352876288292, -0.7860658442347827, -0.23497080454001273, 1764197086688335785, 
-1.3162037270899658, -0.009641603256660414, -0.2568700173887842, 1764197086781358986, 
-1.2990594193354785, -0.25174710568883096, -0.2559198956036182, 1764197086928159982, 
-1.24731344313575, 0.22963427984738605, -0.2575051059707463, 1764197087088284072, 
-1.2238095291197044, 0.2508329673859137, -0.2513454927727289, 1764197087181303105, 
-1.1730259837145918, 0.24762486473719406, -0.24294326373133637, 1764197087340615826, 
-1.13434105809219, 0.29822823675838145, -0.23541177139509906, 1764197087487349823, 
-1.137216630828624, 0.11936450961989253, -0.22963891150902704, 1764197087581330125, 
-1.1055267281669812, 0.09604776641736275, -0.22513896113918636, 1764197087733527130, 
-1.0525712408542347, 0.282151299914631, -0.21968763998998933, 1764197087893558915, 
-1.0099613363062598, 0.3185513062024044, -0.21120395368849837, 1764197088032462917, 
-1.0018325461425723, 0.1691289823722079, -0.20429100822020446, 1764197088133446923, 
-0.8111618599081457, 0.6626649213270471, -0.1881970494904652, 1764197088291641259, 
-0.7756308516597331, 0.7540056482761308, -0.17257501718069673, 1764197088431872155, 
-0.7562402432490971, 0.183072055530162, -0.1562021969877984, 1764197088592361855, 
-0.7317414177112643, 0.1462981131615626, -0.15090750084133964, 1764197088688582876, 
-0.54089494376773, 0.7178176649378906, -0.1352584403152061, 1764197088828349084, 
-0.4751665031624632, 0.8552497151626705, -0.11652019097609716, 1764197088988432959, 
-0.433309588696671, 0.3586178502368631, -0.09662473570845762, 1764197089092505192, 
-0.40078914476169514, 0.2479245280025603, -0.0872843491080553, 1764197089231752918, 
-0.3247960522786, 0.3617117880602368, -0.07725965238246442, 1764197089391645436, 
-0.2567198528162169, 0.48023097315159413, -0.06548700332376747, 1764197089487355493, 
-0.316624655397419, 0.02723798960393653, -0.059876037366149056, 1764197089632383050, 
-0.316624655397419, -0.19968267527067374, -0.05933127757407033, 1764197089632383050, 
-0.14370046047768015, 0.5764139830657963, -0.05179665141816788, 1764197089791871211, 
-0.09697952664958476, 0.7321504291594475, -0.03715364283497893, 1764197089932392774, 
-0.13378902476539656, 0.0330381190409453, -0.024964600792844096, 1764197090032361405, 
-0.13378902476539656, -0.122698327052706, -0.024303838412025193, 1764197090032361405, 
-0.08234965814513018, 0.17146455540088792, -0.023328513845061554, 1764197090192394964, 
-0.07586150844834472, 0.19309172105683947, -0.019466679423924764, 1764197090332367322, 
-0.07586150844834472, 0.021627165655951536, -0.015604845002787974, 1764197090332367322, 
-0.0760269711613033, -0.0005515423765286206, -0.015183332537199515, 1764197090432481965, 
0.060718623322645326, 0.45526710590330016, -0.006077990419133513, 1764197090591848833, 
0.08842849363290783, 0.5481848826473704, 0.0048746763862833236, 1764197090732397352, 
0.10403145931149615, 0.14437611996283609, 0.01687857175113662, 1764197090832393993, 
0.10403145931149615, 0.0520098855952944, 0.01976609415039334, 1764197090832393993, 
0.1587142300817317, 0.18227590256745177, 0.024451809913648266, 1764197090991802764, 
0.16631880857761927, 0.2076244975537437, 0.02860429986472314, 1764197091132476178, 
0.15872761708170957, 4.462333325960799e-05, 0.03225071038273737, 1764197091232441026, 
0.15872761708170957, -0.02530397165303233, 0.03225160284940256, 1764197091232441026, 
0.15872761708170957, 0.0, 0.03174552341634192, 1764197091232441026, 
0.1450388229423747, -0.045629313797782935, 0.030832937140386256, 1764197091391891463, 
0.23981672846042368, 0.270297037929047, 0.036238877898967195, 1764197091532369239, 
0.23758008732240743, 0.3084708812667758, 0.04149570924834705, 1764197091632501224, 
0.24120462481128657, 0.0046263211695429796, 0.04790676270627451, 1764197091771927363, 
0.24120462481128657, 0.012081791629597141, 0.04799928912966537, 1764197091771927363, 
0.1832406677743469, -0.1932131901231323, 0.04437666115979467, 1764197091932370528, 
0.18496074938814222, -0.18747958474381451, 0.040627069464918376, 1764197092032404768, 
0.1302220971713548, -0.1767285686766403, 0.03322823428892293, 1764197092191700773, 
0.09347569450566062, -0.3049501829416053, 0.027243902737677177, 1764197092332488650, 
