e, e_dot, e_int, stamp
 2.6562504437469876, -2.1556612704015978e-08, 0.1806250302466891, 5955518000000
 2.656250443234362, -1.4565124705451997e-08, 0.1806250301852307, 5955552000000
 2.656372564788506, 0.0005986300435922635, 0.2709416973601751, 5955620000000
 2.6567448241426743, 0.0018151689064840792, 0.4515975104893807, 5955722000000
 2.656366667864669, -1.9270992930686508e-05, 0.5419249158621177, 5955824000000
 2.653348268055692, -0.011099856493405865, 0.5417192636842864, 5955926000000
 2.6467663206036915, -0.03137368385940386, 0.5410407254436356, 5956028000000
 2.636839132155627, -0.05395142451001663, 0.5397128530154206, 5956130000000
 2.6238387196572877, -0.07492680047844409, 0.5377062037243292, 5956232000000
 2.6136839154506464, -0.09226346015784741, 0.4462138334782685, 5956300000000
 2.6025170823110857, -0.10451783012844097, 0.35541513385632895, 5956368000000
 2.5777948591103654, -0.11533306245059223, 0.5299917182673026, 5956504000000
 2.5577202837648407, -0.12619687171916635, 0.613883889864779, 5956606000000
 2.536782943436109, -0.13402586821652468, 0.5217162698691693, 5956708000000
 2.5156359916958255, -0.13753036623861178, 0.5174894668849807, 5956810000000
 2.494235091344252, -0.13904526827404237, 0.5131724738003806, 5956912000000
 2.4727448502935254, -0.14016712876568663, 0.508817883466685, 5957014000000
 2.4503870001924755, -0.14329441552868125, 0.5043809520444572, 5957116000000
 2.427959915392829, -0.1463559964075044, 0.49987424007976045, 5957218000000
 2.4055175334782533, -0.14663224416412488, 0.4953027825363218, 5957320000000
 2.390554207882198, -0.14669075264267564, 0.4093617938826859, 5957388000000
 2.3681067223019907, -0.14670743128853003, 0.4059701129408717, 5957490000000
 2.34565721782214, -0.1467221897387516, 0.48309363406443023, 5957592000000
 2.3232075066818187, -0.1467294628110195, 0.47851405838280453, 5957694000000
 2.3007583591560756, -0.14672829629432796, 0.47393436968888225, 5957796000000
 2.278307721610147, -0.146731323763633, 0.4693546039464668, 5957898000000
 2.255855488822282, -0.14674140631958654, 0.46477466673201834, 5958000000000
 2.23340328368075, -0.14674652918103603, 0.46019452159969615, 5958102000000
 2.210959947388983, -0.1467174556643758, 0.45561487295265696, 5958204000000
 2.188527199243033, -0.14665387071149405, 0.45103654926126807, 5958306000000
 2.1660971067271553, -0.14661059039813035, 0.4464597292284236, 5958408000000
 2.143663534523496, -0.14661328339717997, 0.44188357315357046, 5958510000000
 2.121226203684565, -0.14663693804768121, 0.43730710545559465, 5958612000000
 2.098785150688329, -0.14666138508224497, 0.4327298924449544, 5958714000000
 2.0763404849031644, -0.14668535549477277, 0.4281519250707719, 5958816000000
 2.061375471953123, -0.1467064876151183, 0.3534017294275283, 5958884000000
 2.038930623535592, -0.14670708445291752, 0.3500099728888732, 5958986000000
 2.016493216978673, -0.1466740358642167, 0.41594235324778234, 5959088000000
 1.9940601589298868, -0.14663550524740337, 0.4113649119622023, 5959190000000
 1.9716245277918059, -0.1466297032250557, 0.4067880974516248, 5959292000000
 1.9491844294019014, -0.14665271087576914, 0.4022110998964043, 5959394000000
 1.9267401206968318, -0.14668106893782387, 0.3976333372965566, 5959496000000
 1.9042959772145844, -0.1466942881938463, 0.3930549958573055, 5959598000000
 1.8818564648651597, -0.14667861382899375, 0.3884766942688071, 5959700000000
 1.8594206727447196, -0.14665132179694404, 0.3838989718080635, 5959802000000
 1.83698380649307, -0.146642674418594, 0.3793217441990005, 5959904000000
 1.8145427786726267, -0.14665978454932307, 0.37474441353790827, 5960006000000
 1.7920996128719842, -0.14668037131073777, 0.37016658146656223, 5960108000000
 1.7696580442759848, -0.14668213855111722, 0.3655884296358005, 5960210000000
 1.7472195130982493, -0.14666699272462372, 0.36101044757674283, 5960312000000
 1.7322613080227092, -0.14665306794459387, 0.2974512023724934, 5960380000000
 1.7098229859791958, -0.14665238449942342, 0.29406054906900875, 5960482000000
 1.6873822404449599, -0.1466636195351284, 0.3488037243423867, 5960584000000
 1.6649401792608352, -0.14667583894889102, 0.3442258875865793, 5960686000000
 1.6424991730725236, -0.14667669075959577, 0.3396478683089256, 5960788000000
 1.620060104810416, -0.14666690996869017, 0.33506996308577663, 5960890000000
 1.597621702546796, -0.14665840041087433, 0.33049230666922197, 5960992000000
 1.5751822744767918, -0.14665957625367365, 0.3259147575647122, 5961094000000
