x, y, theta, stamp
 -1.0078025530736945, 1.506562455739351, 2.275783968828067, 6383646000000
 -1.0078025444212304, 1.5065624457582063, 2.2757839655221987, 6383680000000
 -1.0085500845778999, 1.5074413269370532, 2.2754452137991015, 6383714000000
 -1.0097289387439106, 1.5088311243207728, 2.2711394925295485, 6383748000000
 -1.0112511934972614, 1.5106571682671428, 2.2568902862852225, 6383782000000
 -1.0131144703638966, 1.512979704642129, 2.2339628521482204, 6383816000000
 -1.0152771568718129, 1.5158221485719479, 2.2057511116834165, 6383850000000
 -1.0176907187736106, 1.5192094192807672, 2.1707037373949225, 6383884000000
 -1.0203028615713392, 1.5231970984693584, 2.127325696338361, 6383918000000
 -1.0257713295106983, 1.533094163937999, 2.0201188696506085, 6383986000000
 -1.0344793110212542, 1.5606276903407352, 1.7280674182377647, 6384122000000
 -1.035549572238761, 1.5834106230350355, 1.5045500094749036, 6384224000000
 -1.0315194720239866, 1.6058615371228826, 1.2823733696747759, 6384326000000
 -1.0226997253785637, 1.6268886208587172, 1.0668208460548723, 6384428000000
 -1.009680901377355, 1.6455917687932355, 0.860832404724424, 6384530000000
 -0.9991402744207389, 1.6565110097440001, 0.7435394565694882, 6384598000000
 -0.9812180105825445, 1.670484712021798, 0.5811787297434838, 6384700000000
 -0.961714687227575, 1.6814859221358527, 0.43971344208274665, 6384802000000
 -0.9413605144479463, 1.6895382264009329, 0.31061674499359526, 6384904000000
 -0.9200779372738207, 1.6951037514120595, 0.20115316223765767, 6385006000000
 -0.8982788815505371, 1.6984628594016455, 0.10527657473252017, 6385108000000
 -0.8761239973776456, 1.6999216262156627, 0.03161864042153173, 6385210000000
 -0.853705713797699, 1.6998871074693773, 6.2519716859735395, 6385312000000
 -0.8312018848528661, 1.6986646753905288, 6.205945361883519, 6385414000000
 -0.8087971967255765, 1.696503694392615, 6.1689099571669805, 6385516000000
 -0.7865012419008356, 1.6936058248006474, 6.139564016529594, 6385618000000
 -0.7643279345344838, 1.6901243079113233, 6.116211660223717, 6385720000000
 -0.7422147078772042, 1.686185963297693, 6.098280717854685, 6385822000000
 -0.7201716195945349, 1.6818926154073528, 6.0840320416904925, 6385924000000
 -0.6981870345842676, 1.6773204012586558, 6.072765651632559, 6386026000000
 -0.6835575490166711, 1.6741481986314204, 6.06635540638225, 6386094000000
 -0.6616477390682556, 1.6692370867498632, 6.058858877170063, 6386196000000
 -0.6397712892989538, 1.6641785179085873, 6.052904133284737, 6386298000000
 -0.6179214029317865, 1.659003133680949, 6.048173094624198, 6386400000000
 -0.5960923747418998, 1.6537368202041116, 6.044683038223288, 6386502000000
 -0.5742791777654157, 1.6483977491182145, 6.041693369830244, 6386604000000
 -0.5524783624023706, 1.6430003402729005, 6.039230882418037, 6386706000000
 -0.530691894668577, 1.6375570468440865, 6.03730181775716, 6386808000000
 -0.5089257964538204, 1.6320783826694534, 6.035723435686639, 6386910000000
 -0.4871787357699351, 1.626571107869622, 6.034447266636139, 6387012000000
 -0.46544218366856827, 1.6210383249780609, 6.033384429310449, 6387114000000
 -0.4437083503926608, 1.6154835641693652, 6.032553792323011, 6387216000000
 -0.42197564979888763, 1.6099109737642203, 6.031845183876125, 6387318000000
 -0.40748724031908323, 1.6061871525125042, 6.031418860216995, 6387386000000
 -0.38575433436549594, 1.6005898421767244, 6.030877431318356, 6387488000000
 -0.3640203902384116, 1.594980373060718, 6.030410531511233, 6387590000000
 -0.3422848632385191, 1.589360435145927, 6.02999524120201, 6387692000000
 -0.3205484503587049, 1.583731238168127, 6.029618445843402, 6387794000000
 -0.2988198516279352, 1.5780963795776974, 6.029306102302564, 6387896000000
 -0.2771033248751218, 1.5724580582260757, 6.029049959549634, 6387998000000
 -0.2553944610296353, 1.5668158640387495, 6.028835718959544, 6388100000000
 -0.23368381761350077, 1.5611680618459784, 6.028640090673888, 6388202000000
 -0.21196984847469938, 1.5555148065984024, 6.028455720238306, 6388304000000
 -0.19025248020321078, 1.5498566121729125, 6.028278222848319, 6388406000000
 -0.16853173371888408, 1.5441937505644763, 6.028102272848854, 6388508000000
 -0.14680950762152856, 1.5385268985841298, 6.02792667961033, 6388610000000
 -0.12509378084906256, 1.5328583217678866, 6.027769241606031, 6388712000000
 -0.10338677362779962, 1.5271887533863775, 6.027635587218836, 6388814000000
 -0.0816821120858317, 1.5215166258407733, 6.027506383196301, 6388916000000
 -0.06782900520210733, 1.5178713744936856, 6.015432510043036, 6388984000000
 -0.04923335701930202, 1.5123913954573387, 6.005655998399227, 6389086000000
 -0.033728897813431795, 1.507879508551554, 5.9997004631674455, 6389188000000
 -0.021343149657539657, 1.504287937406398, 5.9991856780000505, 6389290000000
 -0.01170278066176556, 1.501496406998059, 6.00081434786658, 6389392000000
 -0.007024728941273231, 1.5001478745066101, 6.004706021996112, 6389460000000
 -0.0019717192421292756, 1.4987103868417553, 6.008820922649761, 6389562000000
