e, e_dot, e_int, stamp
 0.7894977837308559, -0.002333382077414701, 0.05369366072649722, 130216000000
 0.793417799384561, 0.03738626068971255, 0.053777119635284885, 130250000000
 0.801634974341435, 0.11899206480959962, 0.05404981263568865, 130284000000
 0.8485895759449243, 0.2340069492618018, 0.11077845318508173, 130386000000
 0.8734596620930671, 0.23472120180271927, 0.17161052644180097, 130488000000
 0.8808182060453373, 0.10532232058958495, 0.17699498619766635, 130590000000
 0.7945763872225833, -0.2577884799689015, 0.17332208936454715, 130692000000
 0.7773144567120407, -0.33824754684083874, 0.16678421539863733, 130794000000
 0.7599761324143497, -0.11307272813148232, 0.1585669543917302, 130896000000
 0.7497627321801188, -0.10672687793803053, 0.12959968820736883, 130964000000
 0.5925973753136686, -0.563677964764041, 0.11913238692812776, 131066000000
 0.5633868320433848, -0.6090715690742942, 0.1295907918885277, 131168000000
 0.5380028178291354, -0.17841358655076223, 0.11519111771266083, 131270000000
 0.36675119959876024, -0.6426001060281848, 0.09983357776404705, 131372000000
 0.330467534391752, -0.6782198805143248, 0.08399506552373603, 131474000000
 0.3028557721649392, -0.2088085863850361, 0.0680050664185707, 131576000000
 0.13734639209389976, -0.6311148441106283, 0.05240553950824018, 131678000000
 0.09893084336589042, -0.6664213359446038, 0.036661044518481595, 131780000000
 0.07153846188053947, -0.21505859546849768, 0.020931467419142414, 131882000000
 -0.07378527045156602, -0.5644317445014917, 0.006574514366050743, 131984000000
 -0.11221483619205319, -0.60050097409344, -0.007783391843889422, 132086000000
 -0.13619293496981144, -0.20394661607269748, -0.02190912682971328, 132188000000
 -0.24336186806215, -0.4285850714709046, -0.03344033546723299, 132290000000
 -0.2639158896823094, -0.4509802794855479, -0.03646333925380868, 132358000000
 -0.28371269511501507, -0.1654504505324993, -0.04482279232870355, 132460000000
 -0.30644886687474593, -0.13899665749162268, -0.05807726671370078, 132562000000
 -0.3643353751726395, -0.26347281064583145, -0.06490579172704322, 132664000000
 -0.376734294918489, -0.22969094131942178, -0.07123126051367945, 132766000000
 -0.39376001574915254, -0.09615895613239563, -0.0771684186371391, 132868000000
 -0.4049247433346277, -0.09212564841875398, -0.07992849567215429, 132970000000
 -0.41170944493359984, -0.058658265308651335, -0.08230680587318183, 133072000000
 -0.42185665922575044, -0.05533305846772141, -0.08421737762959049, 133174000000
 -0.426244294636725, -0.07617686446102678, -0.057111404745422076, 133208000000
 -0.3931900813285464, 0.03799919525558936, -0.07033982532749124, 133344000000
 -0.39533246580192327, 0.07401397224757207, -0.09637150278019743, 133446000000
 -0.3452787214551737, 0.15657307148161012, -0.07709848626382373, 133548000000
 -0.336580908953035, 0.19199855179375255, -0.07324906254228897, 133650000000
 -0.33342443838552943, 0.038739487155700185, -0.06903931667797418, 133752000000
 -0.2686954357408979, 0.2218479516736507, -0.06383165324940343, 133854000000
 -0.25928378094047594, 0.24228973021259315, -0.058575448544549415, 133956000000
 -0.255449724572637, 0.04955143579143914, -0.044394306671060604, 134024000000
 -0.19153252928827397, 0.22767411711150806, -0.04002174197207859, 134126000000
 -0.17798134447231612, 0.2531646408507218, -0.04249752468665944, 134228000000
 -0.17154506872772107, 0.06531849856389835, -0.03679200808920516, 134330000000
 -0.10899512665607702, 0.22544515626221928, -0.03117946471021576, 134432000000
 -0.097262159451803, 0.24275460547685648, -0.025690560128820872, 134534000000
 -0.09001871685046514, 0.0620144111294506, -0.020146768201167467, 134636000000
 -0.038532785988488194, 0.19192605706965624, -0.015355329035771428, 134738000000
 -0.028921462648473784, 0.19966422941827242, -0.010708161653145042, 134840000000
 -0.02140883197924287, 0.05596063401714158, -0.0060426894819019285, 134942000000
 0.013907378316180774, 0.13996353256423058, -0.0024767583091844397, 135044000000
 0.022136980540840956, 0.14230657686301904, 0.0009952158276889623, 135146000000
 0.03863567357522346, 0.08081142241517218, 0.005078242205392673, 135248000000
 0.04635790552863539, 0.07915334963331515, 0.007284878055839586, 135350000000
 0.05312628687298648, 0.04735494541752622, 0.009392150886425482, 135452000000
 0.05233258625733517, 0.01952510042058751, 0.010323540948809077, 135554000000
 0.056019991185138895, 0.009456550039713766, 0.010980562773451316, 135656000000
 0.058832610953983844, 0.025837694709382842, 0.009473827342465947, 135724000000
 0.042766045500105765, -0.0387177640542832, 0.008931723366222949, 135826000000
 0.04298071009424642, -0.05180359758084125, 0.009831396925286848, 135928000000
 0.019111810396420736, -0.07730142190746742, 0.0071303824873725575, 136030000000
 0.015418728094764578, -0.09007183659961387, 0.005270764903809357, 136132000000
 0.01241561585307105, -0.021882988703757145, 0.003192338495409432, 136234000000
 -0.01919041654521314, -0.11310177986920823, 0.000587787063378329, 136336000000
 -0.025170160365392158, -0.12282933404726538, -0.0021722573519123286, 136438000000
 -0.0558082449847192, -0.11966610601145772, -0.006811479888882065, 136540000000
 -0.06537526213654665, -0.1313892214743611, -0.009952049389092743, 136642000000
 -0.07551383442051246, -0.0643973510973636, -0.013375419224840923, 136744000000
 -0.10343087938326062, -0.1243647622441633, -0.01661375836394174, 136846000000
 -0.11490259287474974, -0.1287214328569846, -0.019981616854139548, 136948000000
 -0.1348205353725644, -0.1025805751284437, -0.02401447251887908, 137050000000
 -0.14276764048992235, -0.10404771298644311, -0.022241143561776734, 137118000000
 -0.15768613225010863, -0.08770963868046806, -0.024665544126380404, 137220000000
 -0.1653420450414231, -0.07377256389379332, -0.031674115609138874, 137322000000
 -0.17823753884460308, -0.0671614594591322, -0.03408606869725717, 137424000000
 -0.17722533361124776, -0.03883427637197599, -0.03541473438981463, 137526000000
 -0.18701487860716196, -0.02868411687110743, -0.03688848707228486, 137628000000
 -0.17811792994194528, -0.0029169814728677115, -0.03688035366690414, 137730000000
 -0.18464062007832274, 0.0077590148001281485, -0.03738459314666523, 137832000000
 -0.1960024829009233, -0.058446251499928215, -0.03799575023864101, 137934000000
 -0.17221316807557818, 0.040612588244263274, -0.037594226431728044, 138036000000
 -0.17973734064791042, 0.05315405965036896, -0.03726080343046, 138138000000
 -0.1515228288145945, 0.06761548778099243, -0.03423618695258965, 138240000000
 -0.15351032596618358, 0.08570919830629685, -0.032964393689150814, 138342000000
 -0.12334814103252494, 0.0920741430786587, -0.029129928115304602, 138444000000
 -0.12171468779496156, 0.1039073142850393, -0.02710297452596956, 138546000000
 -0.09232992746141885, 0.10136671101668655, -0.022942707427645558, 138648000000
 -0.08955675136084001, 0.10962262903402276, -0.01720407744164249, 138716000000
 -0.0871886264348342, 0.02133297083945775, -0.015247600631235272, 138818000000
