x, y, theta, stamp
 0.003030278225889348, -0.0014026748228684399, 0.0062242961932179154, 7463588000000
 0.003030275228875016, -0.001402676501454233, 0.006223826331364136, 7463622000000
 0.004183200553422516, -0.0013997686151655693, 0.006259140442702323, 7463656000000
 0.0064908849694072955, -0.001392752222066654, 0.0064999113539605455, 7463690000000
 0.009954212669480487, -0.001379542123789904, 0.006663381189643117, 7463724000000
 0.014573428802894325, -0.001359814657659651, 0.006687506119346707, 7463758000000
 0.020347796515758413, -0.0013324701993443352, 0.006828699931663499, 7463792000000
 0.027277430447256345, -0.0012956368198517088, 0.007061499168536184, 7463826000000
 0.042208791244450386, -0.0011519065650983024, 0.017067504860361217, 7463894000000
 0.06460241866588705, -0.0005913049845857966, 0.03316795858919602, 7463996000000
 0.0869833748128461, 0.000356253298036253, 0.051120511782618644, 7464098000000
 0.1093385018850778, 0.0017246668025338516, 0.07307285034861892, 7464200000000
 0.1316539051383766, 0.0036234441255896914, 0.09719722476220144, 7464302000000
 0.15391395663164098, 0.006080135166333537, 0.12347402277619175, 7464404000000
 0.17609140274917331, 0.009154472623978494, 0.15439620738491455, 7464506000000
 0.19815157774520403, 0.012961313748672694, 0.18855240679949317, 7464608000000
 0.22005667537617546, 0.017551898235035612, 0.22669085517564366, 7464710000000
 0.24175033745959804, 0.023007465672604935, 0.26762718196719326, 7464812000000
 0.26317931632358355, 0.02936775695092775, 0.3112149362992806, 7464914000000
 0.2842921362517389, 0.03667648807572391, 0.3565696814402494, 7465016000000
 0.30504392974736844, 0.044950471646012506, 0.4035568016202649, 7465118000000
 0.3253822953959078, 0.05420117537004968, 0.4505884649451948, 7465220000000
 0.33869209322704136, 0.06089402231284476, 0.48206520423426985, 7465288000000
 0.35824479193560554, 0.07171480619893907, 0.5296410607244453, 7465390000000
 0.3772565440029245, 0.08346494631581397, 0.5774718194925099, 7465492000000
 0.395725932466416, 0.09606959402522364, 0.6216098585825943, 7465594000000
 0.4136210813364118, 0.1094832055119903, 0.6657060292865326, 7465696000000
 0.4309123042846631, 0.12367562787583924, 0.7088936602804506, 7465798000000
 0.44763705293396766, 0.13854727264905242, 0.7462762205113954, 7465900000000
 0.46378345971097973, 0.15403096509089534, 0.7834438862214409, 7466002000000
 0.47935836789587544, 0.1700832650606189, 0.816195311214912, 7466104000000
 0.4943553712815959, 0.18653579054502864, 0.8474534052397833, 7466206000000
 0.5088969355838225, 0.2034702218009168, 0.8764399078872017, 7466308000000
 0.5230049789976207, 0.22086710079145527, 0.8998552208756203, 7466410000000
 0.5367497113337276, 0.2385646414739274, 0.9206124271090245, 7466512000000
 0.5501452880949739, 0.25652981810984943, 0.9396082362183477, 7466614000000
 0.5632217439069891, 0.2747304925145337, 0.9542771500249484, 7466716000000
 0.5760671196963809, 0.29309574181051146, 0.9664899314757043, 7466818000000
 0.5845149769742415, 0.30542258501418723, 0.9737654719160518, 7466886000000
 0.5970284140405548, 0.32402802256268404, 0.9832367648225545, 7466988000000
 0.6094145383536927, 0.34273171673389763, 0.9890197038972436, 7467090000000
 0.6216973269886807, 0.36150517462274784, 0.9939354694493762, 7467192000000
 0.633892881466572, 0.38033271830752746, 0.99794865690262, 7467294000000
 0.6460196452763434, 0.3992042242631962, 1.0004806814118856, 7467396000000
 0.658114896690322, 0.4180989428258031, 1.0021099724310332, 7467498000000
 0.67018798267168, 0.43701304887149595, 1.0031615366417193, 7467600000000
 0.682245703132572, 0.4559400916589164, 1.0038289891251215, 7467702000000
 0.6942933696338675, 0.4748728919314858, 1.0041131337016669, 7467804000000
 0.7063374135839939, 0.493805422884417, 1.0041612151187282, 7467906000000
 0.7183815942565784, 0.5127369202975116, 1.0040593265820466, 7468008000000
 0.7304266211352612, 0.5316685383435018, 1.0043810285672192, 7468110000000
 0.7424621102955031, 0.5506081891124042, 1.0048937419922925, 7468212000000
 0.7544872120219484, 0.5695548733200005, 1.0054910749116166, 7468314000000
 0.7665000891323905, 0.5885076044938602, 1.00614664762962, 7468416000000
 0.774500465600962, 0.6011463229632762, 1.0068330608507443, 7468484000000
 0.786469181470577, 0.6201214892488728, 1.0089987596857786, 7468586000000
 0.7983990824212648, 0.6391220834502862, 1.0111953941814662, 7468688000000
 0.8102879617502532, 0.6581497614614182, 1.0134466730293095, 7468790000000
 0.8221328226275794, 0.677204994780738, 1.0158288933003765, 7468892000000
 0.8339264553753151, 0.6962887840210632, 1.0192057966519712, 7468994000000
 0.845645481848279, 0.7154162838251155, 1.02301723723359, 7469096000000
 0.8534163705444322, 0.7281930068429975, 1.0256979117390528, 7469164000000
 0.8650098720232237, 0.7473968656113135, 1.0297107299688424, 7469266000000
 0.8765251608543958, 0.766648087937311, 1.0340165200678217, 7469368000000
 0.8879410058990544, 0.7859560262066987, 1.0395154379469285, 7469470000000
 0.8992540569629266, 0.8053240587416061, 1.0448688772877641, 7469572000000
 0.9104644716142747, 0.8247511750678352, 1.0501390269246946, 7469674000000
 0.9215687311336193, 0.8442376478972695, 1.0560945707968108, 7469776000000
 0.9325506340219601, 0.8637935112451193, 1.0621997488241266, 7469878000000
 0.9434139606942819, 0.8834161715070298, 1.0682193111682952, 7469980000000
 0.9541613068618533, 0.9031028808960264, 1.0740847414010162, 7470082000000
 0.9647949587475615, 0.9228511858928369, 1.079753797036496, 7470184000000
 0.9753159336235752, 0.9426588377986158, 1.0856995947072885, 7470286000000
