e, e_dot, e_int, stamp
 11.47507533831232, -3.214488022168178e-07, 0.780305124085994, 192790000000
 11.476520355738467, 0.01416669150501511, 0.7803378770711302, 192824000000
 11.479120344295788, 0.03965692140654486, 0.7804295635358557, 192858000000
 11.482875982000811, 0.0623100613955325, 0.7806063781261282, 192892000000
 11.487787404724285, 0.08497118067153779, 0.7808617645698068, 192926000000
 11.493853965908194, 0.10762729320963425, 0.7811957266596881, 192960000000
 11.501075796699789, 0.13027835270101765, 0.7816082557928647, 192994000000
 11.50945324368274, 0.1529340958288862, 0.7820993481425897, 193028000000
 11.518986161689444, 0.17559181362406898, 0.7826690112469649, 193062000000
 11.529674407055447, 0.19824669973241904, 0.7833172464150263, 193096000000
 11.54120870215498, 0.21786804377976968, 0.7840370368070639, 193130000000
 11.553328235380018, 0.2319002776918733, 0.7848154571440502, 193164000000
 11.566037577337303, 0.24342034492473, 0.7856396890037722, 193198000000
 11.579331785373396, 0.25493676464096243, 0.7865038122233896, 193232000000
 11.593191895624358, 0.2662188067358317, 0.7874073885222612, 193266000000
 11.607593568359341, 0.27707630378377507, 0.7883493243187609, 193300000000
 11.62249975608593, 0.2873319653095247, 0.7893277983215783, 193334000000
 11.63785291159007, 0.2966602277522384, 0.7903401146834677, 193368000000
 11.653074167630036, 0.2997491327853617, 0.7913710082669368, 193402000000
 11.668044433043331, 0.295995308365307, 0.7924033542779712, 193436000000
 11.682734887817377, 0.29079137438569286, 0.7934206790724568, 193470000000
 11.697103460964447, 0.28489243059917896, 0.794418676388037, 193504000000
 11.711098539197021, 0.2780750135259229, 0.7953945694608539, 193538000000
 11.737822406379632, 0.2682059982733241, 1.1949648298223976, 193606000000
 11.762601604214288, 0.2524660049866006, 1.5962556889238562, 193674000000
 11.795525832941703, 0.22906217476927773, 2.0001038244670184, 193776000000
 11.82243256385258, 0.19552601188984386, 2.4058780800685824, 193878000000
 11.842250076257612, 0.15269360560754563, 2.4112941761675284, 193980000000
 11.8549156893955, 0.10615400504222545, 2.415332686406387, 194082000000
 11.860154500272278, 0.05851118959041383, 2.417897778082926, 194184000000
 11.857881236076848, 0.009691329024009687, 2.4189606969506343, 194286000000
 11.848229046980228, -0.038972069581865186, 2.4185060052663956, 194388000000
 11.831540663931648, -0.08608030112810429, 2.4165602643952324, 194490000000
 11.808290933244573, -0.13051671155442787, 2.4131881238026383, 194592000000
 11.778913239702884, -0.17198504649922688, 2.4084746489077786, 194694000000
 11.744125542563443, -0.20969081921937663, 2.4025304206547413, 194796000000
 11.704964541064157, -0.241662413852049, 2.3955042259864725, 194898000000
 11.662518352847426, -0.26669016247064414, 2.3875893736803016, 195000000000
 11.617517748610354, -0.2857738315483785, 2.3789800436914916, 195102000000
 11.586566782077554, -0.2987812223407576, 1.9757741634003356, 195170000000
 11.539469207407576, -0.30563406689273626, 1.9688013784920775, 195272000000
 11.492493232312953, -0.30742990119150887, 2.3540599870822696, 195374000000
 11.446482001399765, -0.30387975819546, 2.34453422199618, 195476000000
 11.402342196559315, -0.2946112279530622, 2.335209585258498, 195578000000
 11.360551220550262, -0.2808195452598156, 2.3262375284586354, 195680000000
 11.321352862609697, -0.2646710259791465, 2.3177287470209103, 195782000000
 11.28506174325666, -0.24669763821438315, 2.3097536761963298, 195884000000
 11.251896219743465, -0.2269824930269019, 2.3023651361414674, 195986000000
 11.22186011853851, -0.2065412572488575, 2.295599629544627, 196088000000
