x, y, theta, stamp
 1.988221253998311, -1.9880377187018112, 2.385301347159014, 203908000000
 1.9545898270316104, -1.9553721467081264, 2.3564693138534167, 204010000000
 1.9218427131087183, -1.9217297974268321, 2.3297014802777216, 204112000000
 1.8899646113986739, -1.887237331729074, 2.304265493972688, 204214000000
 1.858942742622889, -1.851977656943024, 2.2803220154956083, 204316000000
 1.8287517685221302, -1.816006507762975, 2.2578655717979137, 204418000000
 1.7993534157021938, -1.7793864907753483, 2.2368350860168285, 204520000000
 1.7707052956396705, -1.742179597025994, 2.2173113730929277, 204622000000
 1.7427610935010753, -1.7044456659203362, 2.1993648936399532, 204724000000
 1.7154698935194543, -1.6662417142711727, 2.1830473530181784, 204826000000
 1.6887772302588968, -1.6276243076137713, 2.168370178396625, 204928000000
 1.6626403455672085, -1.588650734278317, 2.155049187741474, 205030000000
 1.6369753736291117, -1.5493451352215561, 2.143768762043921, 205132000000
 1.6117272255192547, -1.5097768426164861, 2.1341341026882388, 205234000000
 1.5868311833424056, -1.4699905015579053, 2.1261592817464416, 205336000000
 1.5703980954099679, -1.4433658689580722, 2.1218244413370897, 205404000000
 1.5459372275905607, -1.4033142920035153, 2.1167589101698123, 205506000000
 1.5216501045414308, -1.36315918678643, 2.1130569315951933, 205608000000
 1.4974688021119746, -1.322945733933655, 2.1114561035649375, 205710000000
 1.4733289459785353, -1.2827124469516504, 2.111376688000462, 205812000000
 1.4491681346559855, -1.2424956066900728, 2.112717174434196, 205914000000
 1.4249266314159552, -1.202329688454237, 2.1154557442960646, 206016000000
 1.4005488565900015, -1.1622482162656813, 2.119543323808144, 206118000000
 1.3759831562201867, -1.1222844298910846, 2.1249081161777594, 206220000000
 1.359478761104075, -1.0957224259721803, 2.12914858220568, 206288000000
 1.3344936195878812, -1.0560252370120855, 2.1364755899483567, 206390000000
 1.3091982740335728, -1.0165276849177327, 2.1448746071188056, 206492000000
 1.2835532960824034, -0.9772579364310026, 2.1542640781258067, 206594000000
 1.2575236258494598, -0.9382435916360745, 2.164557286245506, 206696000000
 1.2310783205948592, -0.8995115919580039, 2.1756821669529245, 206798000000
 1.2041903047075624, -0.8610876759474627, 2.1875401602085462, 206900000000
 1.176836855893525, -0.8229955473057107, 2.200045384949079, 207002000000
 1.1489987970164928, -0.7852573609008268, 2.2131024872574274, 207104000000
 1.120663289539475, -0.7478914715277284, 2.2264257195678283, 207206000000
 1.091824732927138, -0.7109130981612075, 2.2401899777401377, 207308000000
 1.0624739069914224, -0.6743411921220607, 2.254408127401444, 207410000000
 1.032603219283515, -0.6381932779022148, 2.26877337999532, 207512000000
 1.0124011231771375, -0.614335778421369, 2.278386885639902, 207580000000
 0.9816681779743631, -0.5789182863257858, 2.292888527910159, 207682000000
 0.950424500782197, -0.5439499822718338, 2.3073528525713654, 207784000000
 0.9186797058733458, -0.5094356576295209, 2.3217139929850106, 207886000000
