e, e_dot, e_int, stamp
 2.0942572206051198, -0.008198573482340701, 0.1424430127849353, 4330080000000
 2.093097658144649, -0.017668727364467226, 0.14239777426727349, 4330114000000
 2.0912909966216984, -0.029080627288445, 0.1423159731750866, 4330148000000
 2.0889186051495092, -0.04097110779549006, 0.14219496455809277, 4330182000000
 2.0859871424409318, -0.05199857039967274, 0.14203379286880852, 4330216000000
 2.0827429896873295, -0.060545249629212795, 0.1418400380449628, 4330250000000
 2.0712265671173893, -0.06944078702858476, 0.28287803703246955, 4330352000000
 2.0572893100882688, -0.08318195947405475, 0.4223656029487231, 4330454000000
 2.041249853769168, -0.09796311551706334, 0.4195440697062881, 4330556000000
 2.023415084920587, -0.11070008224732612, 0.4162928889169056, 4330658000000
 2.004066227661896, -0.1215151179976209, 0.41267371931191216, 4330760000000
 1.9835906602042586, -0.13014517881153076, 0.40875289414949834, 4330862000000
 1.9623651223622673, -0.13627812189421099, 0.4046014966955326, 4330964000000
 1.940639030349218, -0.14036480344784488, 0.40028844727827056, 4331066000000
 1.9186010208594806, -0.14301993955159073, 0.3958691518028256, 4331168000000
 1.8963768156870904, -0.1446477603337505, 0.3913819469489136, 4331270000000
 1.8740405700882525, -0.14562238814126816, 0.38685325165116796, 4331372000000
 1.8591092867134533, -0.14618683222561, 0.31900651144103176, 4331440000000
 1.8366817792401031, -0.14648507364558502, 0.31562379270903584, 4331542000000
 1.8142324151479614, -0.1466564430244834, 0.3746815967149032, 4331644000000
 1.791772938718626, -0.14676091673685307, 0.3701027250512549, 4331746000000
 1.7693130112113475, -0.1467954377013525, 0.3655216488252995, 4331848000000
 1.7468614719871516, -0.1467694991224657, 0.36094042469036447, 4331950000000
 1.7244177417464894, -0.1467165668786213, 0.35636027129625913, 4332052000000
 1.7019749059412055, -0.14668812433315717, 0.3517812801378895, 4332154000000
 1.6795311326213813, -0.1466882651147324, 0.3472028170610172, 4332256000000
 1.657084996237494, -0.1466990513193184, 0.34262419036640546, 4332358000000
 1.6346398667958466, -0.1467034830899827, 0.3380454077045211, 4332460000000
 1.6121976947255792, -0.14669052781671535, 0.3334667339276065, 4332562000000
 1.5897600694723666, -0.1466660043250981, 0.32888863890757786, 4332664000000
 1.5673241538730454, -0.14664555834161377, 0.32431117042882734, 4332766000000
 1.544886104210956, -0.1466469452987272, 0.319733982273833, 4332868000000
 1.5224450182857399, -0.14666384178858005, 0.3151565587931424, 4332970000000
 1.5000027620189713, -0.1466775888626953, 0.31057870414706534, 4333072000000
 1.4850423632796206, -0.14667599469213935, 0.2554244414697788, 4333140000000
 1.4626040728056704, -0.14666303458488983, 0.25203345455924153, 4333242000000
 1.4401668368410614, -0.14665204718483396, 0.29837130255899197, 4333344000000
 1.4177282878597424, -0.146652891980157, 0.2937939454304402, 4333446000000
 1.3952875621002003, -0.14666429653876165, 0.2892164227024683, 4333548000000
 1.3728461901909998, -0.1466735217932762, 0.284638618730264, 4333650000000
 1.3504061233437872, -0.1466713684850103, 0.2800607115431791, 4333752000000
 1.327967506997185, -0.14666236337847985, 0.27548294779617405, 4333854000000
 1.3055288661489919, -0.14665770325096503, 0.2709053697613175, 4333956000000
 1.2830889597167447, -0.1466619192171251, 0.26632780263467865, 4334058000000
 1.260648110876859, -0.1466691348762512, 0.2617500836984965, 4334160000000
 1.2382074119364417, -0.14667172477223225, 0.25717222481204305, 4334262000000
 1.2157676515983358, -0.14666816757687337, 0.2525943758599913, 4334364000000
 1.1933284066180683, -0.14666341607311573, 0.24801663597039347, 4334466000000
 1.1708888524012062, -0.1466627424742796, 0.24343897392199745, 4334568000000
 1.1559287952639485, -0.1466654899436228, 0.1994749430760493, 4334636000000
 1.1409684720823035, -0.14666853097501353, 0.1572063040952181, 4334704000000
 1.1185279312158032, -0.14667001842799968, 0.1935407612518498, 4334806000000
 1.0960878010758528, -0.14666885949820477, 0.2281797258974292, 4334908000000
 1.0736480735525034, -0.14666620151405174, 0.22360193879740278, 4335010000000
 1.051208455809636, -0.14666452701378055, 0.21902421446978343, 4335112000000
 1.0287684601539573, -0.14666540326322244, 0.21444649928709453, 4335214000000
 1.0063280825052583, -0.14666788661561328, 0.2098687398958819, 4335316000000
 0.9913678014482624, -0.14666927854311373, 0.1714996461660904, 4335384000000
 0.9689275957358342, -0.1466687166598759, 0.16810866384906345, 4335486000000
 0.946487838304857, -0.146666546220279, 0.19766126001324882, 4335588000000
 0.9240481935952872, -0.14666471287760452, 0.19308352667924653, 4335690000000
 0.9016081794164553, -0.14666555192288147, 0.18850580636952877, 4335792000000
 0.8791677803755482, -0.14666801705797064, 0.18392804243033575, 4335894000000
 0.856727505086413, -0.14666887035961532, 0.1793502356117323, 4335996000000
 0.8342876453278113, -0.14666710799914026, 0.17477243929370453, 4336098000000
 0.8118478334222566, -0.14666559367371376, 0.1701946829008807, 4336200000000
 0.7894078605118083, -0.1466659634509901, 0.16561694706980756, 4336302000000
 0.7669676371065346, -0.14666730822131388, 0.16103918651076077, 4336404000000
 0.7445274356160655, -0.1466680552148459, 0.15646139945993975, 4336506000000
 0.7220874142398594, -0.14666739498913448, 0.15188360911344723, 4336608000000
 0.699647510979061, -0.14666642038236774, 0.14730584053677903, 4336710000000
 0.6772074938849003, -0.14666640638875536, 0.14272808449905977, 4336812000000
 0.6622474020503788, -0.1466671726991599, 0.1155491363918126, 4336880000000
 0.6398073225233368, -0.14666737672818378, 0.11215819237932156, 4336982000000
 0.6173672825218977, -0.1466670572826181, 0.1305206964825017, 4337084000000
 0.5949272883010385, -0.146666778504243, 0.12594292874754653, 4337186000000
 0.5724872341901739, -0.14666682461347635, 0.12136516274089146, 4337288000000
 0.5500470902685094, -0.14666731383179435, 0.11678738966766107, 4337390000000
 0.5276070695927079, -0.14666720456688243, 0.11220961479549459, 4337492000000
 0.5051671402138636, -0.14666650344655505, 0.10763184840510548, 4337594000000
 0.4827271075873675, -0.1466665425011124, 0.10305408958278785, 4337696000000
 0.46028697608219304, -0.14666720304467487, 0.09847632322407283, 4337798000000
 0.43784690438768414, -0.1466673307179194, 0.09389854718789263, 4337900000000
 0.41540689687813165, -0.14666692550346863, 0.08932077285966458, 4338002000000
 0.39296696835376044, -0.14666645762720168, 0.08474301233413117, 4338104000000
 0.37052690355494355, -0.14666664484701994, 0.0801652522775048, 4338206000000
 0.3480867446670035, -0.1466673976691403, 0.07558748192714809, 4338308000000
 0.3256467519803236, -0.14666716200856192, 0.0710097072137544, 4338410000000
 0.3106867851635033, -0.14666648010428232, 0.05578381596928039, 4338478000000
 0.2882467709972004, -0.1466665502991286, 0.05239288412799155, 4338580000000
 0.2658067335657337, -0.14666683528682872, 0.058802339701397734, 4338682000000
 0.24336661898594497, -0.14666716343547534, 0.054224568401323774, 4338784000000
 0.22092656294584084, -0.1466672242480159, 0.04964679425383131, 4338886000000
 0.19848662574426684, -0.1466666445806475, 0.04506902692197158, 4338988000000
 0.17604664202589027, -0.14666640823513263, 0.04049126848868786, 4339090000000
