x, y, theta, stamp
 -0.00600766808321152, 1.0330698239974248, 0.17987534775783676, 4330012000000
 -0.003909643897791939, 1.0333913861183381, 0.11675708399864249, 4330046000000
 0.00022998889562643923, 1.033751027549197, 0.05213115297806059, 4330080000000
 0.005544685937489639, 1.0338563737211037, 6.266538513749058, 4330114000000
 0.011967676100418649, 1.0335492330848912, 6.201003441912402, 4330148000000
 0.018920815321527923, 1.0327675117949093, 6.1405034204081685, 4330182000000
 0.02636423456779133, 1.0315047428279192, 6.089628701373979, 4330216000000
 0.033752763596420626, 1.0298846951582594, 6.04355255993826, 4330250000000
 0.05534677264714119, 1.0229342549221843, 5.900931504382419, 4330352000000
 0.07576758352837047, 1.0130738094312657, 5.765592355376654, 4330454000000
 0.09470388386562385, 1.0006089132459248, 5.636132688198563, 4330556000000
 0.11190306772465536, 0.985847269314197, 5.511618554243018, 4330658000000
 0.12711536986445282, 0.9690704653373019, 5.3829830936539995, 4330760000000
 0.14033681496087164, 0.9507112294178952, 5.288229688452553, 4330862000000
 0.15179654458085445, 0.9312253175375586, 5.2035843885988085, 4330964000000
 0.1616788273619271, 0.9109208854004273, 5.130809185893037, 4331066000000
 0.1701942077598501, 0.8900418028837056, 5.0714821817342415, 4331168000000
 0.1775878617705997, 0.8687684287246118, 5.024310497338458, 4331270000000
 0.18406178928179298, 0.847217124580887, 4.986467814383482, 4331372000000
 0.18796685868230087, 0.8327363854803599, 4.964823266665429, 4331440000000
 0.19331705615674075, 0.8108963333521395, 4.939962780223023, 4331542000000
 0.1981874422337082, 0.7889517702129853, 4.921025106738761, 4331644000000
 0.20269091599828465, 0.7669345127917, 4.906772189915306, 4331746000000
 0.20692041877936945, 0.7448704509829105, 4.8961114922524365, 4331848000000
 0.2109435661642573, 0.7227801311749801, 4.888954755794676, 4331950000000
 0.21482120099606625, 0.7006732786307711, 4.883554539042188, 4332052000000
 0.21859857080191156, 0.6785505104401381, 4.879846662376886, 4332154000000
 0.22230941154625108, 0.6564156370092232, 4.87749676177603, 4332256000000
 0.22597687410983247, 0.6342710947798095, 4.87608166236833, 4332358000000
 0.22962092101859397, 0.6121236453099713, 4.875329225797947, 4332460000000
 0.233256240432942, 0.5899777273944762, 4.875032575567749, 4332562000000
 0.23688743685083824, 0.567835724048238, 4.875041727605802, 4332664000000
 0.2405208532484763, 0.5456958225067955, 4.875246229774572, 4332766000000
 0.2441623793224528, 0.5235551144708079, 4.875566518773217, 4332868000000
 0.24781361938995908, 0.5014129555648156, 4.875943865697749, 4332970000000
 0.25147362438138127, 0.4792710795139665, 4.876333794236419, 4333072000000
 0.2539176033941816, 0.46451161648375383, 4.876593582940709, 4333140000000
 0.25758941123672013, 0.4423757416994973, 4.876959638183815, 4333242000000
 0.2612695492764271, 0.42024233489714974, 4.877294733977863, 4333344000000
 0.26495724916155744, 0.39810886681832247, 4.877591260498457, 4333446000000
 0.2686507656303318, 0.37597416861948696, 4.877848261795375, 4333548000000
 0.2723483196974532, 0.3538394935801549, 4.878059112820969, 4333650000000
 0.276049952371847, 0.3317068273954834, 4.878240997182761, 4333752000000
 0.2797562463094722, 0.3095764157164042, 4.878394613437579, 4333854000000
 0.28346604455300367, 0.2874465684007048, 4.878518747021444, 4333956000000
 0.2871779736759904, 0.26531579602024274, 4.878617838126485, 4334058000000
 0.2908911803789484, 0.24318428280528212, 4.878696171663828, 4334160000000
 0.29460687248204204, 0.221053339597715, 4.878758698143493, 4334262000000
 0.2983246492033081, 0.19892369880404132, 4.878808853225378, 4334364000000
 0.302043211432946, 0.17679471272683597, 4.8788472291685565, 4334466000000
 0.3057614156711346, 0.15466535283402882, 4.878876366151332, 4334568000000
 0.3082401817444042, 0.13991208074260905, 4.878892289816542, 4334636000000
 0.31071958097509367, 0.12515864537387877, 4.8789043646560355, 4334704000000
 0.31443990123622073, 0.10302864090497714, 4.878920611719562, 4334806000000
 0.31816049345587377, 0.08089909867993103, 4.87893223396605, 4334908000000
 0.32188039931024104, 0.058769849255787425, 4.878940439633999, 4335010000000
 0.3255995084085987, 0.03664057710392404, 4.878946496423578, 4335112000000
 0.3293197226369065, 0.01451110764091759, 4.87895210800303, 4335214000000
 0.3330410066437553, -0.007618569210316489, 4.878956830019143, 4335316000000
 0.3355219119704563, -0.02237170851774808, 4.8789585536761, 4335384000000
 0.33924249276848795, -0.04450132933261779, 4.878960862102111, 4335486000000
 0.34296229881993845, -0.06663062592182567, 4.878962645834896, 4335588000000
 0.3466830277982393, -0.0887596529336523, 4.878965564429266, 4335690000000
 0.35040467861759017, -0.11088889951190654, 4.878968560059187, 4335792000000
 0.35412624189036074, -0.13301855109498525, 4.878969955348843, 4335894000000
 0.35784662969203634, -0.15514827497265726, 4.87897133124027, 4335996000000
 0.3615667841929412, -0.17727761674551476, 4.878973133147546, 4336098000000
 0.3652881226518722, -0.19940671078645983, 4.878976421553742, 4336200000000
 0.3690099144741803, -0.2215358918153201, 4.878979064715139, 4336302000000
 0.3727311849974706, -0.2436654145838412, 4.878980868181324, 4336404000000
 0.3764514319357637, -0.2657950873807018, 4.878982827040581, 4336506000000
 0.380172304219517, -0.287924472315228, 4.878985456380238, 4336608000000
 0.3838941969953725, -0.31005356575466975, 4.878989181750475, 4336710000000
 0.3876161983780525, -0.332182756357051, 4.878991996058253, 4336812000000
 0.3900970978855035, -0.34693570482739805, 4.878993501216494, 4336880000000
 0.3938176635151195, -0.3690652003787612, 4.878995916800429, 4336982000000
 0.3975389403227285, -0.39119453617901623, 4.87899946756416, 4337084000000
 0.4012612247229037, -0.41332365598909143, 4.8790037144092375, 4337186000000
 0.4049835495914342, -0.4354528297276909, 4.879006899412999, 4337288000000
 0.4087049755270804, -0.4575822458479601, 4.879009965060651, 4337390000000
 0.41242592208178797, -0.47971161769555204, 4.879012946679774, 4337492000000
 0.4161479972316404, -0.5018407070187405, 4.879017780309774, 4337594000000
 0.4198707367134072, -0.523969789230963, 4.879022327004761, 4337696000000
 0.4235931975010504, -0.5460990186364697, 4.879025993520885, 4337798000000
 0.4273146382079906, -0.5682283591259814, 4.879029894201656, 4337900000000
 0.4310363581705618, -0.5903575875479449, 4.8790342480607105, 4338002000000
 0.4347592286730791, -0.6124865422029658, 4.879040043339798, 4338104000000
 0.4384824598844716, -0.6346155743382748, 4.879045065676442, 4338206000000
 0.44220502609458834, -0.6567448138714514, 4.8790496755208865, 4338308000000
 0.44592684721888104, -0.6788740103578594, 4.87905481410248, 4338410000000
 0.4484085303784569, -0.6936267003514793, 4.879058886173881, 4338478000000
 0.45213203638731286, -0.7157556349724995, 4.879065894434674, 4338580000000
 0.45585581785074947, -0.7378845468285803, 4.87907224916773, 4338682000000
 0.45957893782535575, -0.7600136483686548, 4.879078738842491, 4338784000000
 0.4633014243543641, -0.7821427973174995, 4.879085905916723, 4338886000000
 0.46702493020790803, -0.8042716541439352, 4.879094501684582, 4338988000000
 0.4707494047089643, -0.8264003950358412, 4.879104084628783, 4339090000000
 0.47447385122820274, -0.8485292776480369, 4.879113006689252, 4339192000000
 0.47819747157964115, -0.8706582344499553, 4.879123370006613, 4339294000000
 0.4819211980775124, -0.8927870950516643, 4.879135109120371, 4339396000000
 0.4856462303616122, -0.9149157379577892, 4.879149368905267, 4339498000000
 0.48937200043469514, -0.9370442432565637, 4.8791651645358725, 4339600000000
 0.49309755828368984, -0.959172929128724, 4.879183039429191, 4339702000000
 0.4963120040622734, -0.9791696529694003, 4.8492414585928625, 4339804000000
 0.49869368523388424, -0.9955851229128463, 4.860216323574953, 4339906000000
