e, e_dot, e_int, stamp, 
-0.29254614271770296, -0.007688444456617205, -0.058017969611979255, 1762986457699551910, 
-0.29254614271770296, -0.01687450212144966, -0.0581717385011116, 1762986457699551910, 
-0.2886276465040336, 0.013061654045564511, -0.0582479954626293, 1762986457960950855, 
-0.29246783163044343, 0.00026103695753176837, -0.05824277472347866, 1762986458099508098, 
-0.29246783163044343, -0.012800617088032743, -0.05823755398432803, 1762986458099508098, 
-0.29348821763591304, -0.0034012866848986967, -0.05856159205978666, 1762986458357501711, 
-0.2911249806303968, 0.004476170000155359, -0.05847206865978355, 1762986458449466890, 
-0.2915264650743712, 0.0065391752051395064, -0.058409310889378736, 1762986458597600643, 
-0.28924715188957406, 0.006259429136075874, -0.058126573172956136, 1762986458710636633, 
-0.2944471343063175, -0.009735564106487793, -0.05834805008468418, 1762986458849548576, 
-0.2907291537037331, -0.0049400060471967615, -0.05829489599330831, 1762986458951586653, 
-0.2924609825416591, 0.006620505882194798, -0.058509151370113976, 1762986459090906884, 
-0.2853584144839567, 0.017902464065921258, -0.05790323671528993, 1762986459209545520, 
-0.2854338243402619, 0.023423860671324032, -0.05755021475772518, 1762986459349488216, 
-0.27974767506298925, 0.018702464736558195, -0.05670266092581386, 1762986459490282045, 
-0.2836809920940888, 0.005842774153910213, -0.05659083276648933, 1762986459609522249, 
-0.27747316588759086, 0.007581697251327994, -0.05606012220297793, 1762986459700504491, 
-0.2698400361437805, 0.04613651983436107, -0.055399612941697346, 1762986459850095070, 
-0.28169929657440496, -0.014087102289380335, -0.05526749990705175, 1762986459959826075, 
-0.28095619388176907, -0.037053859126628584, -0.0554997017733303, 1762986460100824357, 
-0.2800711592515446, 0.0054271244095345965, -0.05618177664718124, 1762986460250591562, 
-0.2769667978360948, 0.013297986818914254, -0.05586627673129389, 1762986460359952118, 
-0.279752487128027, 0.0010622404117251645, -0.05578602961437776, 1762986460499564371, 
-0.29577657557178827, -0.06269925911897826, -0.05683305736906067, 1762986460599540874, 
-0.29406677011947147, -0.047714276638148125, -0.05797305552128578, 1762986460759555890, 
-0.30661899972730766, -0.03614141385173131, -0.05976415636123782, 1762986460899542704, 
-0.30657474450504685, -0.04169324795191794, -0.06048403429012173, 1762986460999632547, 
-0.3283111784973489, -0.0723072625668042, -0.0627669948486469, 1762986461090903289, 
-0.33985089340719554, -0.11092049634049565, -0.06498245442730609, 1762986461250782059, 
-0.34921566297914386, -0.06968161493931646, -0.06782518232557921, 1762986461399605232, 
-0.36075946816572135, -0.06969524919508603, -0.06998840163680405, 1762986461490866071, 
-0.3813846611109388, -0.1072299937726499, -0.07275731948372027, 1762986461652752695, 
-0.4034040517293853, -0.14214861187887987, -0.07636987873373637, 1762986461749676230, 
-0.4112634967189803, -0.09959611869347167, -0.0797368139706203, 1762986461889906979, 
-0.4218747743469735, -0.06156907539196066, -0.08243615485302261, 1762986462010616247, 
-0.4218747743469735, -0.03537092542664396, -0.08366753636086183, 1762986462010616247, 
-0.3860128186326124, 0.11953985238120375, -0.08198415782177063, 1762986462149824022, 
-0.44722300280299665, -0.08449409485341046, -0.08367403971883884, 1762986462290046335, 
-0.45041265984271006, -0.21466613736699225, -0.0855765654185546, 1762986462409611691, 
-0.4475309087871979, -0.0010263532806709108, -0.08967777142886031, 1762986462549541080, 
-0.4475309087871979, 0.009605836851707128, -0.08969829849447372, 1762986462549541080, 
-0.43746892512867164, 0.033539945528420954, -0.08883538284687116, 1762986462650488924, 
-0.43746892512867164, 0.033539945528420954, -0.08816458393630275, 1762986462650488924, 
-0.45048052080375056, -0.043371985583596416, -0.08836122473740625, 1762986462811558150, 
-0.430456209418561, 0.02337571903370213, -0.0878937103567322, 1762986462899550270, 
-0.45162107224316783, -0.0038018381313909, -0.08883718683103196, 1762986463060400606, 
-0.48618466301154006, -0.18576151197659688, -0.09121746297821792, 1762986463159604066, 
-0.48485922319818064, -0.11079383651670938, -0.0948443305635259, 1762986463300712204, 
-0.4817711542846389, 0.014711695756337203, -0.0968543360329573, 1762986463400630321, 
-0.4817711542846389, 0.01029356304513914, -0.09656010211783057, 1762986463400630321, 
-0.508427345433166, -0.08885397049509043, -0.09813131026682959, 1762986463561726486, 
-0.4750317324630726, 0.02246473940522094, -0.09768201547872518, 1762986463650650590, 
-0.4750317324630726, 0.11131870990031138, -0.09723272069062075, 1762986463650650590, 
-0.4893656545921492, -0.04777974043025527, -0.09596194130121963, 1762986463910841672, 
-0.4893656545921492, -0.04777974043025527, -0.09691753610982473, 1762986463910841672, 
-0.4809667429917225, 0.027996372001422392, -0.09731320347840139, 1762986464050643203, 
-0.4786575609272342, 0.03569364554971662, -0.09659933056740706, 1762986464149704577, 
-0.4786575609272342, 0.00769727354829423, -0.09588545765641274, 1762986464149704577, 
-0.46174046130242674, 0.056390332082691584, -0.094603705543793, 1762986464309432129, 
