odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.0, 0.0, 1.4597792427179202e-11, 0.0, -1.391452274582261e-12, -0.17898902718720314, -2.396705705738308, 1.9324629453971456, 1762986457345603808, 
0.0, 0.0, 1.576824570118916e-11, 0.0, 1.4479707033387967e-07, -0.17603408021233113, -2.3950501248690728, 1.9319545946314312, 1762986457555719126, 
0.0, 0.0, 1.6290078255906833e-11, 0.0, 6.796390273483555e-12, -0.17743183064237825, -2.3988083720380913, 1.9357954429854562, 1762986457749734509, 
0.0, 0.0, 1.5099231299178995e-11, 0.0, -1.8515464716983843e-07, -0.17454339703024505, -2.4005766658564616, 1.933886867149677, 1762986457960950855, 
0.0, 0.0, 1.4244521143709038e-11, 0.0, -2.848789648624006e-08, -0.17378533182672792, -2.3985491575745295, 1.9383900786972141, 1762986458149629381, 
0.0, 0.0, 1.404347880255799e-11, 0.0, 5.796992752493679e-08, -0.17508299152594892, -2.3973589066693437, 1.9385288195514743, 1762986458357501711, 
0.0, 0.0, 1.3924588844642375e-11, 0.0, 8.484205560321811e-10, -0.17541581098737646, -2.397044589769116, 1.935939683836629, 1762986458449466890, 
0.0, 0.0, 1.422129174685892e-11, 0.0, 3.412968752058987e-08, -0.1759773713071819, -2.3953467305932836, 1.9360227182571352, 1762986458550761328, 
0.0, 0.0, 1.469182656801204e-11, 0.0, 2.733265773713356e-07, -0.1759857622217046, -2.3954960841836055, 1.9337292122473013, 1762986458757552749, 
0.0, 0.0, 1.4913340238560545e-11, 0.0, 1.6659014079323242e-07, -0.1790565595142465, -2.4016247400086908, 1.9363651369167016, 1762986458849548576, 
0.0, 0.0, 1.5500927424213367e-11, 0.0, 1.944212186799632e-07, -0.17563752042655525, -2.397053072492743, 1.935381540906472, 1762986458951586653, 
0.006056607700884342, 6.0387872508727014e-05, -0.0020775879477225177, 0.08305944568369739, -0.026616299524903297, -0.17719258205749208, -2.3913655716315447, 1.9362817967431345, 1762986459061181071, 
0.04163059964776039, -0.0007272087968885899, -0.013242779192659636, 0.25840164755358824, -0.048690494149923325, -0.18340343450009328, -2.3665936446901155, 1.9258933615578153, 1762986459249499083, 
0.07408535480499268, -0.0015183717478066683, -0.02200850303698996, 0.3479253241656355, -0.09287507832050323, -0.1977613359036845, -2.333807103978344, 1.9167186563497587, 1762986459349488216, 
0.1322692483663559, -0.00335360923781991, -0.03832643771136355, 0.43193282105910447, -0.10919784754514694, -0.21408808920403677, -2.2897111374595425, 1.9001838937314048, 1762986459490282045, 
0.1848825067281723, -0.00579057214781642, -0.05139891971452223, 0.4344257701978091, -0.1110297441482544, -0.2352536046156788, -2.2361762770527664, 1.888741489947185, 1762986459609522249, 
0.22416692972183228, -0.008028583601117134, -0.06290716441827807, 0.43307260766923505, -0.13406255841255188, -0.2502430203301575, -2.1836651246765126, 1.8710633053551355, 1762986459700504491, 
0.2889009714126587, -0.012843633070588112, -0.08274953090335321, 0.4283457819442345, -0.13938140869140625, -0.26687337027523034, -2.1162441399532863, 1.8494780505355248, 1762986459850095070, 
0.33692583441734314, -0.017517872154712677, -0.09853146392526836, 0.4398880306896428, -0.14380306005477905, -0.2887929381910737, -2.0715971172681464, 1.8405784448095797, 1762986459959826075, 
0.41881507635116577, -0.026876000687479973, -0.12483622812257014, 0.44242567450335035, -0.13780498504638672, -0.3090589974362806, -2.008990437084621, 1.8182797410459017, 1762986460149570964, 
0.46215546131134033, -0.032843366265296936, -0.1374241390826121, 0.43040198953505976, -0.12084375321865082, -0.3228818221377046, -1.9571484083730082, 1.8005571405136884, 1762986460250591562, 
0.5098544359207153, -0.03968827426433563, -0.1519680740482546, 0.43897797841243325, -0.12971839308738708, -0.3317758686133724, -1.9051161564017534, 1.7842669770501098, 1762986460359952118, 
0.591498613357544, -0.05357338860630989, -0.17928447936977582, 0.4390803586689075, -0.14787594974040985, -0.3449546229523081, -1.8489111296655805, 1.7665890671977804, 1762986460549515363, 
0.638236939907074, -0.06255806237459183, -0.19377125879180213, 0.43023174452095914, -0.14327193796634674, -0.36212604521049496, -1.7959456282484414, 1.7544732807624968, 1762986460659771975, 
0.6808193922042847, -0.07140439003705978, -0.20888733821209715, 0.43799773701188516, -0.1511145830154419, -0.3685957299845922, -1.7324378457112983, 1.7335321443245137, 1762986460759555890, 
0.7186164259910583, -0.07991985976696014, -0.22273611630342846, 0.41577568191537806, -0.15010789036750793, -0.38179002436944, -1.6787907209690243, 1.7152709922292595, 1762986460850542421, 
0.7950783371925354, -0.09871119260787964, -0.25248744058001, 0.38352333240595154, -0.1527082771062851, -0.3856054481034965, -1.6314957604957465, 1.6964334836317363, 1762986461049349471, 
0.8094750642776489, -0.10247408598661423, -0.2591741632788084, 0.35809796713269115, -0.16091524064540863, -0.39837011441413434, -1.5740733716991866, 1.6767623819235085, 1762986461090903289, 
0.8628360629081726, -0.1176004633307457, -0.28260757948352777, 0.33055552438836305, -0.13387328386306763, -0.4041319538608747, -1.5228268865226815, 1.6547571354729131, 1762986461250782059, 
0.8937413096427917, -0.1269323080778122, -0.2959725249123364, 0.3151646695479921, -0.1505170464515686, -0.40727571224534564, -1.4856348762776113, 1.6375904065959601, 1762986461349559606, 
0.9223760366439819, -0.13602517545223236, -0.31453406366037967, 0.2952127103539359, -0.1994434893131256, -0.4122539275280562, -1.4502917006549991, 1.6156626263153275, 1762986461450123650, 
0.9514971375465393, -0.14583614468574524, -0.33072701145613675, 0.2781199146346749, -0.1430085450410843, -0.4158435698776909, -1.4105498816217485, 1.596963517946353, 1762986461559853909, 
0.9730044603347778, -0.15362651646137238, -0.344459822878485, 0.23364019953635515, -0.13406012952327728, -0.4166229003260754, -1.3744747438639204, 1.5828481757244042, 1762986461652752695, 
1.0160138607025146, -0.16976337134838104, -0.37714372374147115, 0.21031745974987048, -0.17426559329032898, -0.4174715012292682, -1.351369197942863, 1.5630143779201773, 1762986461850738052, 
1.0362282991409302, -0.17804831266403198, -0.3968618406972215, 0.19442362741296468, -0.18503832817077637, -0.41767881238132115, -1.3266330614363562, 1.5419978971537824, 1762986461960057100, 
1.0670698881149292, -0.19151650369167328, -0.43193727939770094, 0.170301348574075, -0.202998548746109, -0.4071209142797244, -1.3117790122311328, 1.5160400508916585, 1762986462149824022, 
1.0812851190567017, -0.19798783957958221, -0.4498458149844805, 0.15192974365630696, -0.18373024463653564, -0.417725204637888, -1.280151604480693, 1.4956414330841241, 1762986462249772763, 
1.095738172531128, -0.20499171316623688, -0.4718927067854914, 0.14498742429624223, -0.20773538947105408, -0.4141505080125645, -1.2598075464671097, 1.472099248869598, 1762986462359544069, 
